"filename", "language", "Python", "Batch", "PowerShell", "Properties", "JSON", "XML", "HTML", "JavaScript", "CSS", "Markdown", "comment", "blank", "total"
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\manager.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 202
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\options.py", "Python", 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 88, 856
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\query.py", "Python", 1239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 212, 1924
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\query_utils.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 49, 340
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\signals.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 54
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\compiler.py", "Python", 1110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 112, 1588
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\constants.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 28
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\datastructures.py", "Python", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 21, 171
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\query.py", "Python", 1446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 771, 183, 2400
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\subqueries.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 28, 195
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\sql\where.py", "Python", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 33, 246
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\models\utils.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\transaction.py", "Python", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 48, 310
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\db\utils.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 58, 314
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\dispatch\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 10
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\dispatch\dispatcher.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 27, 293
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\__init__.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 12
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\boundfield.py", "Python", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 32, 270
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\fields.py", "Python", 817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 168, 1204
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\forms.py", "Python", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 59, 502
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\formsets.py", "Python", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 50, 466
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\attrs.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox_select.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\clearable_file_input.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\date.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\datetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\email.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\file.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\input.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\input_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiple_hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiple_input.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiwidget.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\number.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\password.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\radio.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\radio_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select_date.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\splitdatetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\splithiddendatetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\text.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\textarea.html", "HTML", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\time.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\url.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\models.py", "Python", 903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 156, 1366
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\renderers.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 71
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\attrs.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox_select.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\clearable_file_input.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\date.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\datetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\email.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\file.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\input.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\input_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiple_hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiple_input.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiwidget.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\number.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\password.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\radio.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\radio_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select_date.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select_option.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\splitdatetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\splithiddendatetime.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\text.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\textarea.html", "HTML", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\time.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\url.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\utils.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 179
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\forms\widgets.py", "Python", 736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 178, 1075
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\http\__init__.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\http\cookie.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\http\multipartparser.py", "Python", 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 101, 690
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\http\request.py", "Python", 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 85, 612
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\http\response.py", "Python", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 108, 563
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\cache.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 21, 190
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\clickjacking.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 46
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\common.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 175
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\csrf.py", "Python", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 48, 327
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\gzip.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 53
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\http.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 42
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\locale.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 62
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\middleware\security.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 56
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\shortcuts.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 17, 142
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\__init__.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 12, 69
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\base.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 11, 82
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\django.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 130
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\dummy.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\jinja2.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 109
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\backends\utils.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\base.py", "Python", 644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 107, 1044
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\context.py", "Python", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 49, 281
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\context_processors.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 82
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\defaultfilters.py", "Python", 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 146, 906
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\defaulttags.py", "Python", 726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 577, 172, 1475
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\engine.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 181
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\exceptions.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\library.py", "Python", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 32, 329
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loader.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 67
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loader_tags.py", "Python", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 42, 318
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\app_directories.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 15
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\base.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 50
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\cached.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 93
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\filesystem.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 47
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\loaders\locmem.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 28
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\response.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 26, 145
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\smartif.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 41, 209
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\template\utils.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 108
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\cache.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 94
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\i18n.py", "Python", 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 63, 549
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\l10n.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 64
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\static.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 28, 168
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\templatetags\tz.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 33, 191
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\__init__.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 19
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\client.py", "Python", 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 87, 708
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\html.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 229
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\runner.py", "Python", 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 113, 799
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\selenium.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 131
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\signals.py", "Python", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42, 207
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\testcases.py", "Python", 1039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291, 187, 1517
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\test\utils.py", "Python", 542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 144, 853
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\__init__.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\base.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 181
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\conf.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 78
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\converters.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 67
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\exceptions.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\resolvers.py", "Python", 521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 78, 678
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\urls\utils.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 63
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\_os.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 60
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\archive.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 35, 227
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\asyncio.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 35
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\autoreload.py", "Python", 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 84, 605
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\baseconv.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 14, 102
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\cache.py", "Python", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 55, 393
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\crypto.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 13, 62
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\datastructures.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 54, 340
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\dateformat.py", "Python", 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 60, 368
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\dateparse.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 18, 148
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\dates.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 50
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\datetime_safe.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 106
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\deconstruct.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 56
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\decorators.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 24, 165
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\deprecation.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 98
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\utils\duration.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 45
